ULT_SUST_DEF,TALLA_INI_MIN,TALLA_FIN_MAX,MAR_CVE_N,MARCA,MODELO,COL_CVE_N,COLOR,CORRIDAS,DIV_CVE_N,DIVISION,SEC_CVE_N,SECCION,SBC_CVE_N,SUBCATEGORIA,CAT_CVE_N,CATEGORIA,FPLG_CVE_N,FAMILIA
977593,48,48,5587,USO GENERICO,SOCP,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,545,SOPAS,123,ALIMENTOS PREPARADOS,,
977617,48,48,5587,USO GENERICO,JCIT,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,529,JUGOS,112,BEBIDAS,,
977579,48,48,5587,USO GENERICO,7628,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,447,REFRESCOS,112,BEBIDAS,,
977583,48,48,5587,USO GENERICO,TALH,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,452,PAPAS,113,BOTANAS,,
977599,48,48,5587,USO GENERICO,MOKA,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,526,CAFE Y TE,112,BEBIDAS,,
977587,48,48,5587,USO GENERICO,RRON,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,528,DE MAIZ,113,BOTANAS,,
977597,48,48,5587,USO GENERICO,REGU,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,526,CAFE Y TE,112,BEBIDAS,,
977574,48,48,5587,USO GENERICO,420,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,447,REFRESCOS,112,BEBIDAS,,
977575,48,48,5587,USO GENERICO,1020,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,447,REFRESCOS,112,BEBIDAS,,
977584,48,48,5587,USO GENERICO,TALJ,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,452,PAPAS,113,BOTANAS,,
977588,48,48,5587,USO GENERICO,RROC,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,528,DE MAIZ,113,BOTANAS,,
977581,48,48,5587,USO GENERICO,INAL,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,452,PAPAS,113,BOTANAS,,
977582,48,48,5587,USO GENERICO,DITA,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,452,PAPAS,113,BOTANAS,,
977591,48,48,5587,USO GENERICO,SOPP,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,545,SOPAS,123,ALIMENTOS PREPARADOS,,
977595,48,48,5587,USO GENERICO,1540,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,454,AGUA EMBOTELLADA,112,BEBIDAS,,
977598,48,48,5587,USO GENERICO,VAIN,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,526,CAFE Y TE,112,BEBIDAS,,
977619,48,48,5587,USO GENERICO,CNGO,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,529,JUGOS,112,BEBIDAS,,
977618,48,48,5587,USO GENERICO,CNJA,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,529,JUGOS,112,BEBIDAS,,
184083,22,27,870,FLEXI,0100,4970,NEGRO,SI,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,0,
872781,20,27,364,VAZ-TAP,2870,4970,NEGRO,YC,1,CALZADO,7,JUNIORS,244,SANDALIA,12,CASUAL,1725,SAND CASUAL CANGREJERA (1725)
872780,24,32,3510,CALZALETAS1,A568,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,244,SANDALIA,54,PLAYA/BAÑO,1730,SAND PLAYA BAÑO HORCAPOLLO (1730)
872783,21,28,4079,GISELLE,7810,2534,MARINO,U5,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,235,MOCASIN TACON PREACABADO (235)
872782,21,28,4079,GISELLE,7810,785,OCRE,U5,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,235,MOCASIN TACON PREACABADO (235)
894590,24,32,293,PUMA,4702,5082,AZUL/NEGRO,U3,1,CALZADO,3,CABALLERO,51,CAMINAR,79,TENIS DEPORTIVO,,
894566,21,28,293,PUMA,2505,5931,NEGRO/ROSA/BLANCO,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,,
